RCOMMENT,"Cookers_Device_Config","TCV_2025B_Cooker2_TowerSply","Initialize PID and Device Logic on First Scan. When PLC is set to RUN or REM RUN.","OTE(TCV_2025B_LogicBOOL[31])","0"
RCOMMENT,"Cookers_Device_Config","TCV_2025B_Cooker2_TowerSply","PID Configuration Loading Logic","TON(TCV_2025B.PID_Conf_Load_Timer[0],?,?)","2"
TYPE,SCOPE,ROUTINE,COMMENT,OWNING_ELEMENT,LOCATION
RCOMMENT,"Cookers_Device_Logic","Device_Logic_REPO","Only 1 AS Can be Enabled at a Time","OTU(TCV_2025A.AS3_Enabled)","0"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Latch the PID Valve type to the correct state, in this case a MM / AS only valve$N$NTHIS AFI IS ON PURPOSE. THIS BIT NEEDS TO STAY FALSE$N$NPCM - 20241220","OTE(TCV_2015A.Logic_BITS01[27])","0"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam",".DEVICE_Name: TCV_2015A Cooker1 Steam","OTE(TCV_2015A.energizePerm_holdState)","1"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Energize Logic","OTE(TCV_2015A.DO_Energize)","3"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","CV Feedback is out of Range","TON(TCV_2015A.TMR_Alm[0],?,?)","18"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","[0] Device State = DE-ENERGIZED$N[1] Device State = ENERGIZED$N","OTE(TCV_2015A.STATE_BOOLs[1])","22"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","[4] = PV LOWER LIMIT ALM$N[5] = PV UPPER LIMIT ALM","TON(TCV_2015A.TMR_Alm[1],?,?)","23"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","PID Mode Logic","CONCAT(TCV_2015A.MODE_Word[TCV_2015A.DEVICE_Index],TCV_2015A.STATE_Word[TCV_2015A_STATE_DINT],TCV_2015A.Current_State_Mode)","27"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","#####################################################################$N$NCOOKER 1 Sequence Integration$N$N#####################################################################","NOP()","51"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","This Logic controls devices behavior in AUTO mode when Device is in AS / Man control.  See DO_Energize logic to find logic specific to Auto / AS Enabled Modes, MODE[1] or MODE[4].","OTE(TCV_2015A.AS1_Request)","52"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","SP_AS4 always = 0, the tag is set with MIN & MAX value of 0 & 1.","MOV(0,TCV_2015A.SP_AS4)","53"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Request to Enable AS1 - 4, HMI Momentary or Radio if Only a single AS will be used by the device","OTE(TCV_2015A.AS4_Enabled)","54"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Logic_BITS[29] provides the HMI a way to clear all AS1 - 4 Enables","OTU(TCV_2015A.AS4_Enabled)","55"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Alarm States & Handling","OTE(TCV_2015A.ALM[25])","83"
RCOMMENT,"Cookers_Device_Logic","TCV_2015A_Cooker1_Steam","Alarm States & Handling","OTE(TCV_2015A.ALM[26])","84"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply",".DEVICE_Name: TCV_2015B Cooker1 TowerSply","OTE(TCV_2015B.energizePerm_holdState)","1"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","Energize Logic","OTE(TCV_2015B.DO_Energize)","3"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","CV Feedback is out of Range","TON(TCV_2015B.TMR_Alm[0],?,?)","19"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","[0] Device State = DE-ENERGIZED$N[1] Device State = ENERGIZED$N","OTE(TCV_2015B.STATE_BOOLs[1])","23"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","[4] = PV LOWER LIMIT ALM$N[5] = PV UPPER LIMIT ALM","TON(TCV_2015B.TMR_Alm[2],?,?)","24"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","PID Mode Logic","CONCAT(TCV_2015B.MODE_Word[TCV_2015B.DEVICE_Index],TCV_2015B.STATE_Word[TCV_2015B_STATE_DINT],TCV_2015B.Current_State_Mode)","28"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","#####################################################################$N$NCOOKER 1 Sequence Integration$N$N#####################################################################","NOP()","52"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","This Logic controls devices behavior in AUTO mode when Device is in AS / Man control.  See DO_Energize logic to find logic specific to Auto / AS Enabled Modes, MODE[1] or MODE[4].","OTE(TCV_2015B.AS1_Request)","53"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","SP_AS4 always = 0, the tag is set with MIN & MAX value of 0 & 1.","MOV(0,TCV_2015B.SP_AS4)","54"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","Request to Enable AS1 - 4, HMI Momentary or Radio if Only a single AS will be used by the device","OTE(TCV_2015B.AS4_Enabled)","55"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","Logic_BITS[29] provides the HMI a way to clear all AS1 - 4 Enables","OTU(TCV_2015B.AS4_Enabled)","56"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","Alarm States & Handling","OTE(TCV_2015B.ALM[25])","86"
RCOMMENT,"Cookers_Device_Logic","TCV_2015B_Cooker1_TowerSply","Alarm States & Handling","OTE(TCV_2015B.ALM[26])","87"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Latch the PID Valve type to the correct state, in this case a MM / AS only valve$N$NTHIS AFI IS ON PURPOSE. THIS BIT NEEDS TO STAY FALSE for AS / Manual device operations$N$NPCM - 20241220","OTE(TCV_2025A.Logic_BITS01[27])","0"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam",".DEVICE_Name: TCV_2025A Cooker1 Steam","OTE(TCV_2025A.energizePerm_holdState)","1"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Energize Logic","OTE(TCV_2025A.DO_Energize)","3"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","CV Feedback is out of Range","TON(TCV_2025A.TMR_Alm[0],?,?)","18"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","[0] Device State = DE-ENERGIZED$N[1] Device State = ENERGIZED$N","OTE(TCV_2025A.STATE_BOOLs[1])","22"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","[4] = PV LOWER LIMIT ALM$N[5] = PV UPPER LIMIT ALM","TON(TCV_2025A.TMR_Alm[1],?,?)","23"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE Logic","CONCAT(TCV_2025A.MODE_Word[TCV_2025A.DEVICE_Index],TCV_2025A.STATE_Word[TCV_2025A.DEVICE_Index],TCV_2025A.Current_State_Mode)","29"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE[0]: Off Logic","OTU(TCV_2025A.MODE_Index[4])","30"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE[1] Auto Logic","OTU(TCV_2025A.MODE_Index[4])","32"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE[2] Manual Logic","OTE(TCV_2025A.MM_Enabled)","34"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE[3]: SWM Logic","OTU(TCV_2025A.MODE_Index[4])","41"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","PID MODE[4]: AS Enabled Logic","OTE(TCV_2025A.AS_Enabled)","46"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","#####################################################################$N$NCOOKER 1 Sequence Integration$N$N#####################################################################","NOP()","52"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","SP_AS4 always = 0, the tag is set with MIN & MAX value of 0 & 1.","MOV(0,TCV_2025A.SP_AS4)","54"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Request to Enable AS1 - 4, HMI Momentary or Radio if Only a single AS will be used by the device","OTE(TCV_2025A.AS4_Enabled)","55"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Logic_BITS[29] provides the HMI a way to clear all AS1 - 4 Enables","OTU(TCV_2025A.AS4_Enabled)","56"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Alarm States & Handling","OTE(TCV_2025A.ALM[25])","84"
RCOMMENT,"Cookers_Device_Logic","TCV_2025A_Cooker2_Steam","Alarm States & Handling","OTE(TCV_2025A.ALM[26])","85"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply",".DEVICE_Name: TCV_2015B Cooker1 TowerSply","OTE(TCV_2025B.energizePerm_holdState)","1"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","Energize Logic","OTE(TCV_2025B.DO_Energize)","3"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","CV Feedback is out of Range","TON(TCV_2025B.TMR_Alm[0],?,?)","9"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","[0] Device State = DE-ENERGIZED$N[1] Device State = ENERGIZED$N","OTE(TCV_2025B.STATE_Index[1])","12"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","[4] = PV LOWER LIMIT ALM$N[5] = PV UPPER LIMIT ALM","OTE(TCV_2025B.ALM[2])","13"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","PID Mode Logic","CONCAT(TCV_2025B.MODE_Word[0],TCV_2025B.STATE_Word[0],TCV_2025B.Current_State_Mode)","14"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","#####################################################################$N$NCOOKER 1 Sequence Integration$N$N#####################################################################","NOP()","38"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","This Logic controls devices behavior in AUTO mode when Device is in AS / Man control.  See DO_Energize logic to find logic specific to Auto / AS Enabled Modes, MODE[1] or MODE[4].","OTE(TCV_2025B.AS1_Request)","39"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","SP_AS4 always = 0, the tag is set with MIN & MAX value of 0 & 1.","MOV(0,TCV_2025B.SP_AS4)","40"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","Request to Enable AS1 - 4, HMI Momentary or Radio if Only a single AS will be used by the device","OTE(TCV_2025B.AS4_Enabled)","41"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","Logic_BITS[29] provides the HMI a way to clear all AS1 - 4 Enables","OTU(TCV_2025B.AS4_Enabled)","42"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","Alarm States & Handling","OTE(TCV_2025B.ALM[25])","71"
RCOMMENT,"Cookers_Device_Logic","TCV_2025B_Cooker2_TowerSply","Alarm States & Handling","OTE(TCV_2025B.ALM[26])","72"
TYPE,SCOPE,ROUTINE,COMMENT,OWNING_ELEMENT,LOCATION
RCOMMENT,"Cookers_PID_Logic","TCV_2015A_Cooker1_Steam","Provides an Offset to the Device SP current SP to allow the valve time to close and reach SP actual","SUB(TCV_2015A_PID_CurrentSP,TCV_2015A.PID_Current.PVwt00[0],TCV_2015A_PV_OffSet)","4"
RCOMMENT,"Cookers_PID_Logic","TCV_2015B_Cooker1_TowerSply","Provides an Offset to the Device SP current SP to allow the valve time to close and reach SP actual","ADD(TCV_2015B_PID_CurrentSP,TCV_2015B.PID_Current.PVwt00[0],TCV_2015B_PV_OffSet)","4"
RCOMMENT,"Cookers_PID_Logic","TCV_2025A_Cooker2_Steam","Provides an Offset to the Device SP current SP to allow the valve time to close and reach SP actual","SUB(TCV_2025A_PID_CurrentSP,TCV_2025A.PID_Current.PVwt00[0],TCV_2025A_PV_OffSet)","4"
RCOMMENT,"Cookers_PID_Logic","TCV_2025B_Cooker2_TowerSply","Provides an Offset to the Device SP current SP to allow the valve time to close and reach SP actual","ADD(TCV_2025B_PID_CurrentSP,TCV_2025B.PID_Current.PVwt00[0],TCV_2025B_PV_OffSet)","4"
TYPE,SCOPE,ROUTINE,COMMENT,OWNING_ELEMENT,LOCATION
RCOMMENT,"Cooker_1_AutoLogic","_01_Alarm_Logic","Alarm Logic","NOP()","0"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Single First Scan - Unlatch All Latched Tags","MOV(0,Cooker1.Index2)","1"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Initialize All Grain Runout Timer Presets","MOV(Cooker.SP_HMI[9],Cooker1.TMR_Logic[25].PRE)","2"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Abort Logic","OTE(Cooker1.BIT_Logic[0].3)","4"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Pause Logic","OTE(Cooker1.BIT_Logic[0].4)","7"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Manual Auto Step - Operator Manually Continues to Next Step from HMI PB Regardless of Step OK or Confirmation Needed","OTE(Cooker1.BIT_Logic[0].6)","9"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","System Started/Active","TON(Cooker1.TMR_Logic[3],?,?)","11"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Start Step Logic","TON(Cooker1.TMR_Logic[1],?,?)","15"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","########################################$NUnlatch MES Recipe Trigger once in running$N########################################","OTU(Cooker1_Recipe_Trigger)","17"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Determine if Backset Transfer is enabled for this cooker","OTE(Cooker1.BIT_Logic[4].18)","22"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 0$NSequence Complete$NReady For Drop$NLogic","NOP()","38"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 1$NWater Addition$NLogic","NOP()","40"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 2$NRye Addition$NLogic","NOP()","52"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Initialize Grain Weight SP","ADD(Cooker1.CALC_Logic[1],0,Cooker1.CALC_Logic[12])","54"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Determine if Milling is Necessary","OTU(Cooker1.BIT_Logic[4].15)","55"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Set Scale Bin Contents to Rye and Interlock Cooker 1 Calling for Grain","OTE(Cooker1.BIT_Logic[4].14)","56"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Set Milling Weight SP and Call for Grain (If Needed)","OTL(Milling_1.BIT_Logic[2].31)","57"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 3$NCorn Addition$NLogic","NOP()","66"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 4$NMalt Addition$NLogic","NOP()","76"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 5$NHot Water Flush$NLogic","NOP()","88"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 6$NHold For Time$NLogic","NOP()","91"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 7$NHold For Prompt$NLogic","NOP()","100"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NStep Type 8$NAdditive Addition$NLogic","NOP()","104"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NStep Type 9$NWheat Addition$NLogic","NOP()","108"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Initialize Grain Weight SP","ADD(Cooker1.CALC_Logic[1],0,Cooker1.CALC_Logic[12])","110"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Determine if Milling is Necessary","OTU(Cooker1.BIT_Logic[4].15)","111"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Set Scale Bin Contents to Wheat and Interlock Cooker 1 Calling for Grain","OTE(Cooker1.BIT_Logic[4].16)","112"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Four Grain Mode - Set Milling Weight SP and Call for Grain (If Needed)","OTL(Milling_1.BIT_Logic[2].31)","113"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NStep Type 10$NSpecialty Addition$NLogic","NOP()","122"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","***** BEGIN DROP SEQUENCE LOGIC SECTION *****","MOV(1,Cooker1.Index2)","132"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Start Step Logic","TON(Cooker1.TMR_Logic[12],?,?)","135"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NDrop To Drop Tub$NVerify No Alarms$NAnd Path OK","OTE(Cooker1.Transfer_Step_OK[1])","137"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NWait For Drop Tub$NOkay To Fill","OTE(Cooker1.Transfer_Step_OK[2])","139"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NDrop To Drop Tub$NOpen Valve Path","OTE(Cooker1.Transfer_Step_OK[3])","140"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NDrop to Drop Tub$NStart Drop Tub Pump","OTE(Cooker1.Transfer_Step_OK[4])","141"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NDrop to Drop Tub$NWait For Low$NLevel In Cooker","OTE(Cooker1.Transfer_Step_OK[5])","142"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1$NDrop to Drop Tub$NHWF Line","COP(Blank_Recipe,Cooker1_Last_Recipe,1)","143"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Stop System Logic","OTU(Cooker1.BIT_HMI[0].4)","147"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Modify Step Timer Depending on What Shutdown Step","MOV(95000,Cooker1.TMR_Logic[2].PRE)","150"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Stop Step Logic","TON(Cooker1.TMR_Logic[2],?,?)","151"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Step 2 needs a confirmation from the HMI. Latching BIT_Logic[0].7 will have the confirmation popup appear as soon as it enters the step needing a confirmation but it won$'t go to the next step until it$'s confirmed and all the variables have been met","OTE(Cooker1.Shutdown_Step_Conf_Needed[2])","156"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker 1$NSteam$NControl Logic","NOP()","161"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Single First Scan - Unlatch All Latched Tags","MOV(0,Cooker1.Index3)","162"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Abort Logic","OTE(Cooker1.BIT_Logic[0].30)","164"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Pause Logic","OTE(Cooker1.BIT_Logic[0].31)","167"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Manual Auto Step - Operator Manually Continues to Next Step from HMI PB Regardless of Step OK or Confirmation Needed","OTE(Cooker1.BIT_Logic[0].26)","169"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","System Started/Active","TON(Cooker1.TMR_Logic[15],?,?)","171"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Start Step Logic","TON(Cooker1.TMR_Logic[16],?,?)","175"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1 Steam Step 1:$NVerify No Faults On Cooker #1","OTE(Cooker1_Steam_Step_OK[1])","180"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1 Steam Step 2:$NOpen Steam Supply & Begin Heating Cooker","OTE(Cooker1_Steam_Step_OK[2])","181"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1 Steam Step 3:$NSteam Cooker For Set Time","MOV(4,Cooker1.Index3)","182"
RCOMMENT,"Cooker_1_AutoLogic","_03_Control_Logic","Cooker #1 Steam Step 4:$NClose Steam Supply Valve & Monitor Cooker Temperature$N","OTE(Cooker1_Steam_Step_OK[4])","183"
RCOMMENT,"Cooker_1_AutoLogic","_04_HMI","Debounce Logic for Input Devices$N$NFor Example: Photoeyes & Proxes$N","NOP()","0"
RCOMMENT,"Cooker_1_AutoLogic","_07_Recipe_Logic","Production Recipe Logic$N","NOP()","0"
RCOMMENT,"Cooker_1_AutoLogic","_07_Recipe_Logic","###############################################################$NRecipe Parameter Handling$N$N##############################################################","OTE(Cooker1_Recipe.Four_Grain_Mode)","1"
TYPE,SCOPE,ROUTINE,COMMENT,OWNING_ELEMENT,LOCATION
RCOMMENT,"Cooker_1_DeviceLogic","_AGI_2014_Cooker_1_Agitator","Set Auto-Speed Setpoints","MOV(25,AGI_2014.SP_AS2)","1"
TYPE,SCOPE,ROUTINE,COMMENT,OWNING_ELEMENT,LOCATION
RCOMMENT,"Cooker_2_AutoLogic","MainRoutine","MAIN TASK(CONTINUOUS TASK)/ MASTER_MAIN PROGRAM: JUMP TO SUBROUTINE LOGIC","JSR(_01_Alarm_Logic,0)","0"
RCOMMENT,"Cooker_2_AutoLogic","_01_Alarm_Logic","Alarm Logic$N","NOP()","0"
RCOMMENT,"Cooker_2_AutoLogic","_02_Enable_Logic","Production Permissive/Enable Logic$N$NThis routine contains ready logic and enable/start logic.","NOP()","0"
RCOMMENT,"Cooker_2_AutoLogic","_02_Enable_Logic","This routine is used if the subArea$'s within this area do not$Noperate independently of each other.$N$NFor example,$NA filtration system that uses 4 filter vessels during a single process.$N$NIf the subArea$'s do operate independently, this routine belongs in each sub area and not here.$N","NOP()","3"
RCOMMENT,"Cooker_2_AutoLogic","_03_Control_Logic","Single First Scan - Unlatch All Latched Tags","MOV(0,Cooker2.Index2)","1"
RCOMMENT,"Cooker_2_AutoLogic","_03_Control_Logic","Initialize All Grain Runout Timer Presets","MOV(Cooker.SP_HMI[14],Cooker2.TMR_Logic[25].PRE)","2"
RCOMMENT,"Cooker_2_AutoLogic","_03_Control_Logic","Abort Logic","OTE(Cooker2.BIT_Logic[0].3)","4"
